Date,Time,Invoice_No,Product,Category,Quantity,Unit_Price,Total_Amount,Cost_Price,Customer_ID,Payment_Mode
13/06/2026,17:37,INV-5168,Mother Dairy Milk 1L,Dairy,2,58,116,49.3,C3020,UPI
13/06/2026,17:37,INV-5168,Daawat Basmati Rice 5kg,Grains,4,540,2160,432.0,C3020,UPI
13/06/2026,17:01,INV-5169,Aashirvaad Salt 1kg,Grains,2,28,56,15.4,C3064,Card
13/06/2026,17:01,INV-5169,Pepsi 2L,Beverages,4,95,380,74.1,C3064,Card
13/06/2026,17:01,INV-5169,Parachute Coconut Oil 500ml,Personal Care,3,185,555,133.2,C3064,Card
13/06/2026,15:44,INV-5170,Kissan Mixed Fruit Jam 200g,Condiments,3,110,330,74.8,C3008,UPI
13/06/2026,15:44,INV-5170,Parachute Coconut Oil 500ml,Personal Care,2,185,370,133.2,C3008,UPI
13/06/2026,15:44,INV-5170,Moong Dal 1kg,Pulses,3,145,435,120.35,C3008,UPI
13/06/2026,15:44,INV-5170,Catch Garam Masala 100g,Spices,3,95,285,58.9,C3008,UPI
13/06/2026,18:55,INV-5171,Dove Soap 100g,Personal Care,1,60,60,39.0,C3045,Cash
13/06/2026,18:55,INV-5171,Lifebuoy Soap 4-pack,Personal Care,3,165,495,115.5,C3045,Cash
13/06/2026,12:07,INV-5172,Britannia Bread 400g,Bakery,1,45,45,35.1,C3035,Cash
13/06/2026,12:07,INV-5172,Tata Tea Premium 250g,Beverages,3,140,420,105.0,C3035,Cash
13/06/2026,20:55,INV-5173,Surf Excel 1kg,Household,3,175,525,133.0,C3054,UPI
13/06/2026,20:55,INV-5173,Britannia Marie Gold 250g,Biscuits,2,35,70,20.3,C3054,UPI
13/06/2026,18:31,INV-5174,Pepsi 2L,Beverages,4,95,380,74.1,C3066,Cash
13/06/2026,18:31,INV-5174,Parachute Coconut Oil 500ml,Personal Care,4,185,740,133.2,C3066,Cash
13/06/2026,18:31,INV-5174,Daawat Basmati Rice 5kg,Grains,2,540,1080,432.0,C3066,Cash
13/06/2026,18:31,INV-5174,Saffola Gold Oil 1L,Oils,2,210,420,172.2,C3066,Cash
13/06/2026,17:03,INV-5175,Vim Dishwash Bar 3-pack,Household,3,75,225,49.5,C3007,UPI
13/06/2026,17:03,INV-5175,Aashirvaad Salt 1kg,Grains,1,28,28,15.4,C3007,UPI
13/06/2026,17:03,INV-5175,Cadbury Bournvita 500g,Beverages,1,230,230,167.9,C3007,UPI
13/06/2026,17:03,INV-5175,Parachute Coconut Oil 500ml,Personal Care,4,185,740,133.2,C3007,UPI
13/06/2026,11:16,INV-5176,Mother Dairy Milk 1L,Dairy,2,58,116,49.3,C3047,Cash
13/06/2026,11:16,INV-5176,Red Label Tea 500g,Beverages,3,250,750,185.0,C3047,Cash
13/06/2026,11:16,INV-5176,Britannia Marie Gold 250g,Biscuits,3,35,105,20.3,C3047,Cash
13/06/2026,10:32,INV-5177,Vim Dishwash Bar 3-pack,Household,2,75,150,49.5,C3058,Card
13/06/2026,10:32,INV-5177,Cadbury Bournvita 500g,Beverages,1,230,230,167.9,C3058,Card
13/06/2026,10:32,INV-5177,Tata Tea Premium 250g,Beverages,4,140,560,105.0,C3058,Card
14/06/2026,18:21,INV-5178,Vim Dishwash Bar 3-pack,Household,4,75,300,49.5,C3047,UPI
14/06/2026,18:21,INV-5178,Lifebuoy Soap 4-pack,Personal Care,1,165,165,115.5,C3047,UPI
14/06/2026,09:08,INV-5179,Moong Dal 1kg,Pulses,3,145,435,120.35,C3043,Cash
14/06/2026,09:08,INV-5179,Britannia Bread 400g,Bakery,2,45,90,35.1,C3043,Cash
14/06/2026,09:08,INV-5179,Vim Dishwash Bar 3-pack,Household,4,75,300,49.5,C3043,Cash
14/06/2026,09:08,INV-5179,Lifebuoy Soap 4-pack,Personal Care,3,165,495,115.5,C3043,Cash
14/06/2026,09:08,INV-5179,Surf Excel 1kg,Household,3,175,525,133.0,C3043,Cash
14/06/2026,16:32,INV-5180,Pepsi 2L,Beverages,1,95,95,74.1,C3069,Cash
14/06/2026,16:32,INV-5180,Parachute Coconut Oil 500ml,Personal Care,4,185,740,133.2,C3069,Cash
14/06/2026,16:32,INV-5180,Daawat Basmati Rice 5kg,Grains,3,540,1620,432.0,C3069,Cash
14/06/2026,16:32,INV-5180,Dove Soap 100g,Personal Care,1,60,60,39.0,C3069,Cash
14/06/2026,16:32,INV-5180,Surf Excel 1kg,Household,4,175,700,133.0,C3069,Cash
14/06/2026,12:41,INV-5181,Parachute Coconut Oil 500ml,Personal Care,4,185,740,133.2,C3030,UPI
14/06/2026,12:41,INV-5181,Mother Dairy Curd 400g,Dairy,2,38,76,30.4,C3030,UPI
14/06/2026,12:41,INV-5181,Lifebuoy Soap 4-pack,Personal Care,2,165,330,115.5,C3030,UPI
14/06/2026,12:41,INV-5181,Aashirvaad Salt 1kg,Grains,1,28,28,15.4,C3030,UPI
14/06/2026,12:41,INV-5181,Vim Dishwash Bar 3-pack,Household,1,75,75,49.5,C3030,UPI
14/06/2026,11:28,INV-5182,Kissan Mixed Fruit Jam 200g,Condiments,4,110,440,74.8,C3041,Cash
14/06/2026,11:28,INV-5182,Catch Garam Masala 100g,Spices,4,95,380,58.9,C3041,Cash
14/06/2026,19:47,INV-5183,Catch Garam Masala 100g,Spices,4,95,380,58.9,C3008,UPI
14/06/2026,19:47,INV-5183,Real Mixed Fruit Juice 1L,Beverages,3,120,360,85.2,C3008,UPI
14/06/2026,19:47,INV-5183,Surf Excel 1kg,Household,2,175,350,133.0,C3008,UPI
14/06/2026,19:47,INV-5183,Cadbury Bournvita 500g,Beverages,4,230,920,167.9,C3008,UPI
14/06/2026,19:47,INV-5183,Parachute Coconut Oil 500ml,Personal Care,3,185,555,133.2,C3008,UPI
14/06/2026,16:43,INV-5184,Catch Garam Masala 100g,Spices,3,95,285,58.9,C3034,Card
14/06/2026,16:43,INV-5184,Patanjali Atta 5kg,Grains,2,260,520,218.4,C3034,Card
14/06/2026,16:43,INV-5184,Haldiram Bhujia 200g,Snacks,3,65,195,45.5,C3034,Card
14/06/2026,16:43,INV-5184,Real Mixed Fruit Juice 1L,Beverages,3,120,360,85.2,C3034,Card
14/06/2026,18:44,INV-5185,Dove Soap 100g,Personal Care,1,60,60,39.0,C3063,Cash
14/06/2026,18:44,INV-5185,Real Mixed Fruit Juice 1L,Beverages,4,120,480,85.2,C3063,Cash
14/06/2026,18:44,INV-5185,Haldiram Bhujia 200g,Snacks,4,65,260,45.5,C3063,Cash
14/06/2026,18:44,INV-5185,Pepsi 2L,Beverages,3,95,285,74.1,C3063,Cash
14/06/2026,20:51,INV-5186,Pepsi 2L,Beverages,1,95,95,74.1,C3019,UPI
14/06/2026,13:28,INV-5187,Catch Garam Masala 100g,Spices,3,95,285,58.9,C3033,Cash
14/06/2026,13:28,INV-5187,Real Mixed Fruit Juice 1L,Beverages,3,120,360,85.2,C3033,Cash
14/06/2026,11:39,INV-5188,Cadbury Bournvita 500g,Beverages,2,230,460,167.9,C3031,UPI
14/06/2026,17:03,INV-5189,Parachute Coconut Oil 500ml,Personal Care,2,185,370,133.2,C3013,Cash
14/06/2026,17:03,INV-5189,Tata Tea Premium 250g,Beverages,1,140,140,105.0,C3013,Cash
14/06/2026,17:03,INV-5189,Cadbury Bournvita 500g,Beverages,2,230,460,167.9,C3013,Cash
14/06/2026,14:59,INV-5190,Pepsi 2L,Beverages,3,95,285,74.1,C3061,Cash
14/06/2026,14:59,INV-5190,Surf Excel 1kg,Household,1,175,175,133.0,C3061,Cash
